ProductID,ProductName,Category,BasePrice,OrderID,CustomerID,TotalPrice,Name,Email,Country,YearMonth,OrderYear,Profit
PROD5953,Off,Beauty,305.33,ORD20953,CUST1953,341.38,Joseph,madisonsharp@davidson.org,Sierra Leone,9/30/2024,2024,68.276
PROD5954,Thing,Electronics,408.51,ORD20954,CUST1954,225.77,John,hendersonscott@shaw.com,Colombia,1/31/2024,2024,45.154
PROD5955,Our,Beauty,223.67,ORD20955,CUST1955,673.46,Sonia,moorealexandra@hernandez-nelson.biz,Nicaragua,8/31/2023,2023,134.692
PROD5956,Effect,Books,460.17,ORD20956,CUST1956,1133.24,Daniel,coreydixon@hotmail.com,Marshall Islands,4/30/2024,2024,226.648
PROD5957,Daughter,Beauty,370.46,ORD20957,CUST1957,719.16,Hannah,kyledavis@salas.com,Libyan Arab Jamahiriya,7/31/2023,2023,143.832
PROD5958,Energy,Beauty,47.25,ORD20958,CUST1958,1491.63,Kayla,brianreeves@yahoo.com,Iceland,8/31/2023,2023,298.326
PROD5959,Until,Clothing,65.51,ORD20959,CUST1959,100.39,Michael,jose21@sullivan.info,Wallis and Futuna,2/28/2025,2025,20.078
PROD5960,Build,Home & Kitchen,35.66,ORD20960,CUST1960,1030.48,Jennifer,martha71@taylor-mendez.com,Senegal,11/30/2024,2024,206.096
PROD5961,East,Toys,110.95,ORD20961,CUST1961,322.36,Paul,zharper@hotmail.com,Guinea,10/31/2023,2023,64.472
PROD5962,Special,Clothing,397.95,ORD20962,CUST1962,1476.39,Timothy,mary69@yahoo.com,Paraguay,12/31/2024,2024,295.278
PROD5963,Yard,Home & Kitchen,44.74,ORD20963,CUST1963,975.37,Tyler,oliverkelly@baldwin.net,Saint Barthelemy,12/31/2023,2023,195.074
PROD5964,Model,Toys,372.98,ORD20964,CUST1964,1150.91,Jasmine,sophiadaniels@martinez-gay.com,Timor-Leste,8/31/2023,2023,230.182
PROD5965,Anyone,Home & Kitchen,90.14,ORD20965,CUST1965,1362.12,Thomas,yshelton@tanner.com,Puerto Rico,2/29/2024,2024,272.424
PROD5966,These,Books,435.12,ORD20966,CUST1966,1186.61,Jennifer,campbellamanda@delgado.org,Isle of Man,8/31/2024,2024,237.322
PROD5967,Thus,Electronics,415.86,ORD20967,CUST1967,1445.77,Gina,rking@gmail.com,Tonga,11/30/2024,2024,289.154
PROD5968,City,Home & Kitchen,360.99,ORD20968,CUST1968,1069.62,Olivia,edwardsregina@yahoo.com,Gambia,1/31/2024,2024,213.924
PROD5969,Say,Toys,495.16,ORD20969,CUST1969,252.47,Zachary,robertjenkins@gmail.com,Bulgaria,2/29/2024,2024,50.494
PROD5970,Right,Toys,190.51,ORD20970,CUST1970,864.26,Amanda,miguelgonzalez@gmail.com,Sri Lanka,1/31/2025,2025,172.852
PROD5971,Hold,Clothing,490.78,ORD20971,CUST1971,761.84,Laura,daniel03@gmail.com,Andorra,11/30/2023,2023,152.368
PROD5972,Rest,Clothing,143.05,ORD20972,CUST1972,98.98,Catherine,amy01@yahoo.com,Andorra,10/31/2024,2024,19.796
PROD5973,Town,Electronics,29.93,ORD20973,CUST1973,152.66,Karen,susan20@matthews.org,Malawi,11/30/2024,2024,30.532
PROD5974,Appear,Home & Kitchen,196.52,ORD20974,CUST1974,1379.84,Craig,utaylor@morgan-reid.com,Norway,10/31/2024,2024,275.968
PROD5975,Role,Books,473.94,ORD20975,CUST1975,131.97,Jackie,vthompson@gmail.com,Canada,1/31/2025,2025,26.394
PROD5976,Cultural,Beauty,238.53,ORD20976,CUST1976,1091.42,Deanna,ylambert@yahoo.com,Belize,10/31/2023,2023,218.284
PROD5977,Matter,Books,388.35,ORD20977,CUST1977,1033.94,Kyle,yolson@sims.com,Malta,9/30/2024,2024,206.788
PROD5978,Term,Home & Kitchen,49.46,ORD20978,CUST1978,683.3,Lisa,jamesgutierrez@thomas-collins.net,Turkey,6/30/2024,2024,136.66
PROD5979,Many,Toys,487.67,ORD20979,CUST1979,294.63,Lisa,graytravis@gmail.com,Kenya,3/31/2024,2024,58.926
PROD5980,Radio,Home & Kitchen,97.39,ORD20980,CUST1980,1395.06,Kimberly,omarhoward@yahoo.com,Switzerland,11/30/2023,2023,279.012
PROD5981,Take,Toys,82.68,ORD20981,CUST1981,41.4,Zachary,mary24@hotmail.com,Tonga,11/30/2024,2024,8.28
PROD5982,Factor,Home & Kitchen,123.19,ORD20982,CUST1982,1118.76,Andrew,rwoods@yahoo.com,Uzbekistan,4/30/2023,2023,223.752
PROD5983,Now,Beauty,448.35,ORD20983,CUST1983,444.38,Susan,cathy51@hotmail.com,Hong Kong,4/30/2024,2024,88.876
PROD5984,Model,Beauty,420.8,ORD20984,CUST1984,816.23,Isaac,johnsonheather@cochran.com,Jamaica,6/30/2024,2024,163.246
PROD5985,Attention,Beauty,376.49,ORD20985,CUST1985,1059.43,David,amanda49@yahoo.com,Kiribati,6/30/2023,2023,211.886
PROD5986,TRUE,Clothing,174.94,ORD20986,CUST1986,1294.84,James,annaphillips@martinez-bradshaw.org,Mexico,9/30/2023,2023,258.968
PROD5987,Body,Books,217.34,ORD20987,CUST1987,699.67,Michael,brandonmorrison@gmail.com,Mali,4/30/2023,2023,139.934
PROD5988,Keep,Electronics,118.63,ORD20988,CUST1988,443.31,Andrew,palmersamuel@yahoo.com,Finland,5/31/2024,2024,88.662
PROD5989,As,Beauty,434.35,ORD20989,CUST1989,1128.54,Jennifer,williammontes@gmail.com,United Kingdom,12/31/2024,2024,225.708
PROD5990,Particular,Electronics,96.72,ORD20990,CUST1990,860.67,Cheryl,ashleycollins@shaw.com,Sweden,4/30/2023,2023,172.134
PROD5991,Usually,Beauty,376.04,ORD20991,CUST1991,266.97,Michelle,morganphillip@yahoo.com,Switzerland,6/30/2024,2024,53.394
PROD5992,Happen,Electronics,390.61,ORD20992,CUST1992,1159.14,Michelle,stephen14@hotmail.com,Liberia,7/31/2023,2023,231.828
PROD5993,Although,Clothing,385.99,ORD20993,CUST1993,480.89,Anna,justin95@garrett.biz,Slovenia,5/31/2023,2023,96.178
PROD5994,Think,Toys,217.66,ORD20994,CUST1994,53.25,Joseph,bgraham@gmail.com,Nigeria,2/29/2024,2024,10.65
PROD5995,Seven,Books,389.97,ORD20995,CUST1995,75.87,Kathleen,rhodge@salinas.com,Sri Lanka,12/31/2023,2023,15.174
PROD5996,Up,Toys,203.08,ORD20996,CUST1996,242.42,Brian,jennifer86@price.info,Tonga,1/31/2025,2025,48.484
PROD5997,Subject,Home & Kitchen,6.84,ORD20997,CUST1997,1198.03,Lisa,clintonhernandez@gmail.com,Nigeria,10/31/2024,2024,239.606
PROD5998,Big,Books,407.22,ORD20998,CUST1998,135.48,Roberta,tamaraballard@davis-charles.info,Finland,11/30/2024,2024,27.096
PROD5999,Produce,Books,435.28,ORD20999,CUST1999,906.71,Jennifer,codygray@brown-wall.info,Iran,11/30/2024,2024,181.342
